@relation 'Acoustic Analysis (Time Domain)-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute 'dB ' numeric
@attribute 'Zero Crossing Number' numeric
@attribute 'Standard Deviation' numeric
@attribute block numeric
@attribute 'vertical line' numeric
@attribute 'horizontal line' numeric
@attribute 'line with angles' numeric
@attribute curve numeric
@attribute oscillation numeric
@attribute 'High Freq' numeric
@attribute 'Middle Freq' numeric
@attribute 'Low Freq' {0,1}

@data
-54.288,37,10.546,0,1,0,0,0,0,1,0,0
-55.535,48,8.87,0,0,0,0,0,0,0,0,0
-56.257,39,11.962,0,0,0,0,0,0,0,0,0
-53.801,43,11.913,0,0,0,0,0,0,0,0,0
-57.457,56,8.0254,0,0,0,0,0,0,0,0,0
-56.696,46,8.0277,0,0,0,0,0,0,0,0,0
-57.999,59,7.7315,0,0,0,0,0,0,0,0,0
-53.622,41,11.593,0,0,0,0,0,0,0,0,0
-54.186,34,12.142,0,0,0,0,0,0,0,0,0
-54.465,32,11.954,0,0,0,0,0,0,0,0,0
-53.929,30,11.206,0,0,0,0,0,0,0,0,0
-55.938,41,9.3338,0,1,0,0,0,0,1,0,0
-57.372,94,6.3815,0,1,0,0,0,0,1,0,0
-54.835,67,9.21,0,1,0,0,0,0,1,0,0
-56.974,82,7.4601,0,1,0,0,0,0,1,0,0
-55.602,48,8.6896,0,1,0,0,0,0,1,0,0
-55.815,46,9.1447,0,0,0,0,0,0,0,0,0
-54.857,38,9.0531,0,0,0,0,0,0,0,0,0
-56.278,46,8.8101,0,0,0,0,0,0,0,0,0
-60.305,75,5.797,0,0,0,0,0,0,0,0,0
-58.081,55,8.4368,0,0,0,0,0,0,0,0,0
-54.868,31,11.711,0,0,0,0,0,0,0,0,0
-52.879,32,12.664,0,0,0,0,0,0,0,0,0
-53.416,30,12.013,0,0,0,0,0,0,0,0,0
-55.959,43,11.6,1,0,0,0,0,0,0,0,1
-58.055,67,7.0142,1,0,0,0,0,0,0,0,1
-55.985,69,7.087,1,0,0,0,0,0,0,0,1
-55.353,74,6.6655,1,0,0,0,0,0,0,0,1
-57.522,61,7.7555,1,0,0,0,0,0,0,0,1
-55.746,51,8.6623,1,0,0,0,0,0,0,0,1
-55.431,44,9.7427,1,0,0,0,0,0,0,0,1
-54.459,38,10.025,1,0,0,0,0,0,0,0,1
-55.399,48,10.298,1,0,0,0,0,0,0,0,1
-58.147,62,7.1344,1,0,0,0,0,0,0,0,1
-55.872,62,9.5868,1,0,0,0,0,0,0,0,1
-55.454,42,11.001,0,0,0,0,0,0,0,0,0
-58.588,51,8.282,0,0,0,0,0,0,0,0,0
-60.101,75,5.5216,0,0,0,0,0,0,0,0,0
-56.015,40,9.9918,0,0,0,0,0,0,0,0,0
-54.809,38,11.382,0,0,0,0,0,0,0,0,0
-57.17,53,10.165,1,0,0,0,0,0,0,0,1
-56.727,47,8.7047,1,0,0,0,0,0,0,0,1
-55.302,47,9.4134,1,0,0,0,0,0,0,0,1
-58.013,58,7.1145,1,0,0,0,0,0,0,0,1
-55.535,56,8.9258,1,0,0,0,0,0,0,0,1
-56.242,47,7.7387,1,0,0,0,0,0,0,0,1
-57.994,60,7.0126,1,0,0,0,0,0,0,0,1
-55.537,70,6.6141,1,0,0,0,0,0,0,0,1
-53.209,30,12.793,1,0,0,0,0,0,0,0,1
-52.451,27,12.513,1,0,0,0,0,0,0,0,1
-52.127,24,12.616,1,0,0,0,0,0,0,0,1
-57.507,46,9.7888,1,0,0,0,0,0,0,0,1
-56.63,47,8.4273,1,0,0,0,0,0,0,0,1
-57.551,53,10.281,1,0,0,0,0,0,0,0,1
-57.412,47,9.2086,0,0,0,0,0,0,0,0,0
-57.796,53,7.3689,0,0,0,0,0,0,0,0,0
-56.137,52,8.6163,0,0,0,0,0,0,0,0,0
-55.812,43,9.2188,0,0,0,0,0,0,0,0,0
-56.357,55,9.28,0,0,0,0,0,0,0,0,0
-56.04,46,10.142,0,0,0,0,0,0,0,0,0
-58.345,53,7.6562,0,0,0,0,0,0,0,0,0
-59.496,58,8.9043,1,0,0,0,0,0,0,0,1
-52.955,37,11.96,1,0,0,0,0,0,0,0,1
-52.645,46,10.086,1,0,0,0,0,0,0,0,1
-56.912,63,6.4989,1,0,0,0,0,0,0,0,1
-58.565,54,6.8097,1,0,0,0,0,0,0,0,1
-54.059,39,11.007,1,0,0,0,0,0,0,0,1
-55.33,66,6.1201,1,0,0,0,0,0,0,0,1
-55.826,50,7.5825,1,0,0,0,0,0,0,0,1
-56.886,48,8.8116,1,0,0,0,0,0,0,0,1
-55.41,40,11.933,1,0,0,0,0,0,0,0,1
-56.482,39,10.697,1,0,0,0,0,0,0,0,1
-54.178,36,12.248,1,0,0,0,0,0,0,0,1
-54.724,41,9.9887,1,0,0,0,0,0,0,0,1
-57.047,71,5.5828,1,0,0,0,0,0,0,0,1
-52.262,34,11.162,1,0,0,0,0,0,0,0,1
-54.551,45,9.6151,1,0,0,0,0,0,0,0,1
-56.331,54,8.2826,1,0,0,0,0,0,0,0,1
-56.723,46,8.731,1,0,0,0,0,0,0,0,1
-55.757,39,10.777,1,0,0,0,0,0,0,0,1
-51.983,32,12.277,0,0,0,0,0,0,0,0,0
-54.208,33,11.137,0,0,0,0,0,0,0,0,0
-56.744,48,7.647,0,0,0,0,0,0,0,0,0
-58.137,51,7.7197,0,0,0,0,0,0,0,0,0
-57.14,69,6.5239,0,0,0,0,0,0,0,0,0
-54.765,77,8.5119,0,0,0,0,0,0,0,0,0
-56.186,56,8.8346,0,0,0,0,0,0,0,0,0
-56.819,50,8.81,0,0,0,0,0,0,0,0,0
-51.575,29,12.505,0,0,0,0,0,0,0,0,0
-54.806,62,8.7722,0,0,0,0,0,0,0,0,0
-57.06,38,9.5383,0,0,0,0,0,0,0,0,0
-55.593,40,10.37,0,0,0,0,0,0,0,0,0
-52.865,36,10.161,0,0,0,0,0,0,0,0,0
-49.46,20,11.102,0,0,0,0,0,0,0,0,0
-53.985,37,10.797,0,0,0,0,0,0,0,0,0
-52.02,29,12.838,0,0,0,0,0,0,0,0,0
-55.714,41,9.4917,0,0,0,0,0,0,0,0,0
-55.175,49,10.785,0,0,0,0,0,0,0,0,0
-58.228,52,7.721,0,0,0,0,0,0,0,0,0
-57.39,61,6.6901,0,0,0,0,0,0,0,0,0
-53.17,41,9.2749,0,0,0,0,0,0,0,0,0
-53.494,42,10.135,0,0,0,0,0,1,0,0,1
-55.769,60,7.788,0,0,0,0,0,1,0,0,1
-55.555,57,7.9623,0,0,0,0,0,1,0,0,1
-54.421,43,9.7198,0,0,0,0,0,1,0,0,1
-53.414,82,6.9061,0,0,0,0,0,1,0,0,1
-54.323,57,8.0138,0,0,0,0,0,1,0,0,1
-53.796,44,10.32,0,0,0,0,0,1,0,0,1
-56.35,49,9.2411,0,0,0,0,0,1,0,0,1
-58.926,66,6.9923,0,0,0,0,0,1,0,0,1
-55.977,40,8.6445,0,0,0,0,0,1,0,0,1
-54.598,43,9.4695,0,0,0,0,0,1,0,0,1
-55.074,40,10.64,0,0,0,0,0,1,0,0,1
-55.047,36,9.9341,0,0,0,0,0,1,0,0,1
-51.363,47,10.739,0,0,0,0,0,1,0,0,1
-53.51,66,7.4736,0,0,0,0,0,1,0,0,1
-50.898,32,12.927,0,0,0,0,0,1,0,0,1
-56.98,69,6.2393,0,0,0,0,0,1,0,0,1
-55.042,64,7.5472,0,0,0,0,0,1,0,0,1
-53.087,56,8.8164,0,0,0,0,0,1,0,0,1
-56.4,63,7.0172,0,0,0,0,0,1,0,0,1
-55.692,55,8.0776,0,0,0,0,0,1,0,0,1
-54.368,58,8.6145,0,0,0,0,0,1,0,0,1
-54.083,67,6.7755,0,0,0,0,0,1,0,0,1
-56.781,86,5.1507,0,0,0,0,0,1,0,0,1
-57.284,68,6.3158,0,0,0,0,0,1,0,0,1
-55.542,62,8.3088,0,0,0,0,0,1,0,0,1
-55.683,66,7.2112,0,0,0,0,0,1,0,0,1
-54.514,75,6.0289,0,0,0,0,0,1,0,0,1
-54.474,64,7.8376,0,0,0,0,0,1,0,0,1
-56.185,77,6.7025,0,1,0,0,0,1,1,0,1
-55.884,88,6.9148,0,1,0,0,0,1,1,0,1
-55.134,76,6.8508,0,1,0,0,0,1,1,0,1
-57.792,91,4.4704,0,1,0,0,0,1,1,0,1
-58.403,76,5.6005,0,1,0,0,0,1,1,0,1
-55.859,53,8.4483,0,1,0,0,0,1,1,0,1
-55.297,66,6.5229,0,0,0,0,0,1,0,0,1
-52.562,59,7.9324,0,0,0,0,0,1,0,0,1
-54.131,47,9.3754,0,0,0,0,0,1,0,0,1
-52.886,40,11.513,0,0,0,0,0,1,0,0,1
-54.141,64,8.5984,0,0,0,1,0,1,1,0,1
-55.865,105,4.0607,0,0,0,1,0,1,1,0,1
-54.835,92,5.8884,0,0,0,1,0,1,1,0,1
-56.672,77,7.0804,0,0,0,1,0,1,1,0,1
-53.906,51,9.0389,0,0,0,1,0,1,1,0,1
-55.899,63,7.3943,0,0,0,1,0,1,1,0,1
-56.211,97,3.9851,0,0,0,1,0,1,1,0,1
-55.361,64,8.2934,0,0,0,0,0,1,0,0,1
-56.37,55,8.9993,0,0,0,0,0,1,0,0,1
-59.351,73,6.625,0,0,0,0,0,1,0,0,1
-55.775,62,6.5449,0,0,0,0,0,1,0,0,1
-56.114,87,4.9142,0,0,0,0,0,1,0,0,1
-53.823,38,11.21,0,0,0,0,0,1,0,0,1
-54.339,37,12.273,0,0,0,0,0,1,0,0,1
-55.129,44,8.9824,0,0,0,0,0,1,0,0,1
-51.785,34,11.335,0,0,0,0,0,1,0,0,1
-52.051,48,10.088,0,0,0,0,0,1,0,0,1
-55.131,55,8.097,0,0,0,0,0,1,0,0,1
-53.549,49,10.469,0,0,0,0,0,1,0,0,1
-54.069,48,9.517,0,0,0,0,0,1,0,0,1
-53.014,31,13.425,0,0,0,0,0,1,0,0,1
-55.356,46,10.148,0,0,0,0,0,1,0,0,1
-57.138,58,8.621,0,0,0,0,0,1,0,0,1
-54.976,39,10.852,0,0,0,0,0,1,0,0,1
-50.901,21,10.61,0,0,0,0,0,0,0,0,0
-53.764,29,12.783,0,0,0,0,0,0,0,0,0
-51.402,30,13.769,0,0,0,0,0,0,0,0,0
-53.938,38,11.057,0,0,0,0,0,0,0,0,0
-52.549,27,12.424,0,0,0,0,0,0,0,0,0
-53.57,32,11.419,0,0,0,0,0,0,0,0,0
-54.933,42,10.304,0,0,0,0,0,0,0,0,0
-55.652,52,9.1358,0,0,0,0,0,0,0,0,0
-52.132,36,11.966,0,0,0,0,0,0,0,0,0
-55.527,47,9.5128,0,0,0,0,0,0,0,0,0
-53.009,34,12.669,0,0,0,0,0,0,0,0,0
-57.245,46,10.743,0,0,0,0,0,0,0,0,0
-53.952,33,11.581,0,0,0,0,0,0,0,0,0
-56.404,44,8.214,0,0,0,0,0,0,0,0,0
-57.487,57,8.585,0,0,0,0,0,0,0,0,0
-49.852,20,11.001,0,0,0,0,0,0,0,0,0
-54.092,37,11.926,0,0,0,0,0,0,0,0,0
-54.227,34,12.175,0,0,0,0,0,0,0,0,0
-58.55,54,9.8143,0,0,0,0,0,0,0,0,0
-51.072,31,12.793,0,0,0,0,0,0,0,0,0
-55.302,41,9.4981,0,0,0,0,0,0,0,0,0
-53.758,32,12.104,0,0,0,0,0,0,0,0,0
-55.026,34,12.95,0,0,0,0,0,0,0,0,0
-56.517,39,10.768,0,0,0,0,0,0,0,0,0
-56.357,37,11.09,0,0,0,0,0,0,0,0,0
-55.448,40,11.544,0,0,0,0,0,0,0,0,0
-55.028,39,11.947,1,0,0,0,0,0,0,0,1
-55.05,58,6.4834,1,0,0,0,0,0,0,0,1
-55.687,53,8.1516,1,0,0,0,0,0,0,0,1
-52.504,32,12.249,1,0,0,0,0,0,0,0,1
-52.947,24,13.491,1,0,0,0,0,0,0,0,1
-58.13,50,8.02,0,0,0,0,0,0,0,0,0
-55.516,41,9.3071,0,0,0,0,0,0,0,0,0
-53.503,31,12.721,0,0,0,0,0,0,0,0,0
-57.314,45,8.7238,0,0,0,0,0,0,0,0,0
-53.769,38,10.766,0,1,0,0,0,0,1,0,0
-55.221,60,7.2303,1,1,0,0,0,0,1,0,1
-54.988,55,8.259,1,1,0,0,0,0,1,0,1
-55.98,40,11.021,1,0,0,0,0,0,0,0,1
-56.083,41,8.4593,0,0,0,0,0,0,0,0,0
-53.574,35,10.676,0,0,0,0,0,0,0,0,0
-56.3,50,6.8701,0,0,0,0,0,0,0,0,0
-52.255,26,11.759,0,0,0,0,0,0,0,0,0
-55.642,50,8.4,1,0,0,0,0,0,0,0,1
-53.107,35,10.781,1,0,0,0,0,0,0,0,1
-55.067,61,7.0944,1,0,0,0,0,0,0,0,1
-54.893,41,9.8674,1,0,0,0,0,0,0,0,1
-51.256,26,12.231,1,0,0,0,0,0,0,0,1
-55.227,47,9.9432,0,0,0,0,0,0,0,0,0
-53.774,39,10.672,0,0,0,0,0,0,0,0,0
-56.769,52,8.7987,0,0,0,0,0,0,0,0,0
-54.642,37,11.941,0,0,0,0,0,0,0,0,0
-55.181,36,11.293,0,0,0,0,0,0,0,0,0
-55.84,45,9.8038,0,0,0,0,0,0,0,0,0
-56.364,49,10.002,0,0,0,0,0,0,0,0,0
-55.476,41,10.42,0,0,0,0,0,0,0,0,0
-53.797,33,11.897,0,0,0,0,0,0,0,0,0
-56.047,44,10.235,0,0,0,0,0,0,0,0,0
-57.488,47,9.6383,0,0,0,0,0,0,0,0,0
-55.361,30,11.245,0,0,0,0,0,0,0,0,0
-56.057,40,11.505,1,0,0,0,0,0,0,0,1
-55.466,46,9.534,1,0,0,0,0,0,0,0,1
-56.832,55,8.0882,1,0,0,0,0,0,0,0,1
-57.709,47,9.2384,1,0,0,0,0,0,0,0,1
-58.622,64,8.5668,0,0,0,0,0,0,0,0,0
-54.732,35,11.274,0,0,0,0,0,0,0,0,0
-56.499,43,8.7685,0,0,0,0,0,0,0,0,0
-57.416,52,7.9839,0,0,0,0,0,0,0,0,0
-56.644,51,8.4607,0,0,0,0,0,0,0,0,0
-54.377,39,11.3,0,0,0,0,0,0,0,0,0
-56.619,46,10.611,0,0,0,0,0,0,0,0,0
-53.685,33,11.773,0,0,0,0,0,0,0,0,1
-54.19,34,12.266,0,0,1,0,0,0,0,0,1
-56.897,53,7.6406,0,0,1,0,0,0,0,0,1
-54.351,53,8.6494,0,0,1,0,0,0,0,0,1
-54.87,84,5.765,0,0,1,0,0,0,0,0,1
-55.741,70,6.1869,0,0,1,0,0,0,0,0,1
-54.795,37,11.216,0,0,1,0,0,0,0,0,1
-55.711,45,10.023,0,0,1,0,0,0,0,0,1
-52.765,32,12.423,0,0,1,0,0,0,0,0,1
-54.073,42,10.636,0,0,1,0,0,0,0,0,0
-55.345,40,10.942,0,0,0,0,0,0,0,0,0
-56.581,41,8.953,0,0,0,0,0,0,0,0,0
-50.097,24,11.878,0,0,0,0,0,0,0,0,0
-55.7,36,11.321,0,0,0,0,0,0,0,0,0
-56.748,47,10.976,0,0,0,0,0,0,0,0,0
-53.835,35,10.662,0,0,0,0,0,0,0,0,0
-53.381,36,11.703,0,0,0,0,0,0,0,0,0
-55.478,42,11.889,0,0,0,0,0,0,0,0,0
-56.857,49,7.9863,0,1,0,0,0,0,1,0,0
-52.261,29,13.034,0,1,0,0,0,0,1,0,0
-51.261,21,12.063,0,1,0,0,0,0,1,0,0
-54.441,33,11.161,0,1,0,0,0,0,1,0,0
-52.524,30,11.664,0,1,0,0,0,0,1,0,0
-51.26,30,11.6,0,0,0,0,0,0,0,0,0
-51.363,20,8.4607,0,0,0,0,0,0,0,0,0
-54.281,38,12.056,0,0,0,0,0,0,0,0,0
-57.067,56,7.292,0,0,0,0,0,0,0,0,0
-54.216,35,12.062,0,0,0,0,0,0,0,0,0
-56.846,50,10.049,0,0,0,0,0,0,0,0,0
-56.896,46,8.3803,0,0,0,0,0,0,0,0,0
-56.634,39,10.818,0,0,0,0,0,0,0,0,0
-53.886,37,12.81,0,0,0,0,0,0,0,0,0
-53.836,30,11.855,0,0,0,0,0,0,0,0,0
-56.179,46,8.9309,0,0,0,0,0,0,0,0,0
-55.82,53,10.051,0,0,0,0,0,0,0,0,0
-56.254,47,8.5176,0,0,0,0,0,0,0,0,0
-54.956,38,11.224,0,0,0,0,0,0,0,0,0
-47.621,18,9.4149,0,0,0,0,0,0,0,0,0
-55.622,45,9.4357,0,0,0,0,0,0,0,0,0
-52.824,36,12.485,0,0,0,0,0,0,0,0,0
-55.911,50,9.2052,0,0,0,0,0,0,0,0,0
-53.264,35,11.729,0,0,0,0,0,0,0,0,0
-50.503,22,11.748,0,0,0,0,0,0,0,0,0
-53.489,30,10.912,0,0,0,0,0,0,0,0,0
-54.713,42,10.331,0,0,0,0,0,0,0,0,0
-53.311,36,12.076,0,0,0,0,0,0,0,0,0
-55.951,51,10.181,0,0,0,0,0,0,0,0,0
-56.213,42,11.465,0,0,0,0,0,0,0,0,0
-50.296,20,9.8531,0,0,0,0,0,0,0,0,0
-51.523,23,12.883,0,0,0,0,0,0,0,0,0
-53.091,33,12.269,0,0,0,0,0,0,0,0,0
-57.592,62,6.5739,0,1,0,0,0,0,1,0,0
-51.911,35,12.059,0,1,0,0,0,0,1,0,0
-53.913,74,8.841,0,1,0,0,0,1,1,0,1
-52.368,56,9.5337,0,1,0,0,0,1,1,0,1
-49.233,23,11.17,0,1,0,0,0,1,1,0,1
-53.928,46,10.586,0,1,0,0,0,1,1,0,1
-54.439,44,10.365,0,1,0,0,0,1,1,0,1
-50.907,46,10.827,0,0,0,0,0,1,0,0,1
-49.911,24,12.963,0,0,0,0,0,1,0,0,1
-52.716,38,12.364,0,0,0,0,0,1,0,0,1
-54.888,54,9.8195,0,0,0,0,0,1,0,0,1
-50.761,65,6.6097,0,0,0,0,0,1,0,0,1
-54.354,46,10.902,0,0,0,0,0,1,0,0,1
-51.498,44,10.895,0,0,0,0,0,1,0,0,1
-50.061,63,8.0776,0,0,0,0,0,1,0,0,1
-51.687,62,7.657,0,0,0,0,0,1,0,0,1
-54.059,57,8.7327,0,0,0,0,0,1,0,0,1
-53.433,64,6.7715,0,0,0,0,0,1,0,0,1
-52.336,60,8.69,0,0,0,0,0,1,0,0,1
-53.705,48,9.3605,0,0,0,0,0,1,0,0,1
-53.787,55,7.8785,0,1,0,0,0,1,1,0,1
-52.963,110,3.802,0,1,0,0,0,1,1,0,1
-51.461,71,5.3479,0,1,0,0,0,1,1,0,1
-51.896,38,12.039,0,1,0,0,0,1,1,0,1
-52.091,45,10.248,0,1,0,0,0,1,1,0,1
-56.37,77,4.5884,0,0,0,0,0,1,0,0,1
-55.458,74,6.0426,0,0,0,0,0,1,0,0,1
-52.077,83,4.51,0,0,0,0,0,1,0,0,1
-53.99,85,5.7278,0,1,0,0,0,1,1,0,1
-52.861,121,3.717,0,1,0,0,0,1,1,0,1
-54.156,99,4.3919,0,1,0,0,0,1,1,0,1
-52.427,72,7.6182,0,1,0,0,0,1,1,0,1
-54.562,115,3.3392,0,1,0,0,0,1,1,0,1
-53.422,71,6.4574,0,1,0,0,0,1,1,0,1
-51.755,57,9.2848,0,1,0,0,0,1,1,0,1
-52.06,48,9.7763,0,1,0,0,0,1,1,0,1
-51.545,40,11.909,0,1,0,0,0,1,1,0,1
-50.925,27,11.495,0,1,0,0,0,1,1,0,1
-49.584,51,8.4162,0,0,0,0,0,1,0,0,1
-50.831,90,4.9995,0,0,0,0,0,1,0,0,1
-54.541,61,8.5511,0,0,0,0,0,1,0,0,1
-55.249,72,6.6432,0,0,0,0,0,1,0,0,1
-53.74,65,7.1144,0,0,0,0,0,1,0,0,1
-50.389,85,4.8856,0,0,0,0,0,1,0,0,1
-53.925,86,4.7382,0,0,0,0,0,1,0,0,1
-53.121,45,10.74,0,0,0,0,0,1,0,0,1
-53.926,50,8.9498,0,0,0,0,0,1,0,0,1
-52.335,88,3.6944,0,1,0,0,0,1,1,0,1
-48.841,64,8.1499,0,1,0,0,0,1,1,0,1
-54.579,99,4.4054,0,1,0,0,0,1,1,0,1
-52.767,69,8.3027,0,1,0,0,0,1,1,0,1
-52.1,60,8.0215,0,1,0,0,0,1,1,0,1
-50.732,89,5.3652,0,1,0,0,0,1,1,0,1
-50.735,55,9.477,0,1,0,0,0,1,1,0,1
-50.209,40,11.592,0,1,0,0,0,1,1,0,1
-50.521,44,9.3402,0,0,0,0,0,1,0,0,1
-51.325,95,3.7822,0,0,0,0,0,1,0,0,1
-55.47,85,5.6328,0,0,0,0,0,1,0,0,1
-49.533,31,12.838,0,0,0,0,0,1,0,0,1
-53.657,55,8.1309,0,0,0,0,0,1,0,0,1
-51.262,94,3.1945,0,0,0,0,0,1,0,0,1
-52.486,69,6.7282,0,0,0,0,0,1,0,0,1
-55.198,66,7.0019,0,0,0,0,0,1,0,0,1
-54.542,51,9.3479,0,0,0,0,0,1,0,0,1
-52.342,95,3.078,0,0,0,0,0,1,0,0,1
-54.552,82,5.2864,0,0,0,0,0,1,0,0,1
-54.75,51,9.1584,0,0,0,0,0,1,0,0,1
-55.029,60,8.0006,0,0,0,0,0,1,0,0,1
-53.506,71,5.2767,0,0,0,0,0,1,0,0,1
-50.129,100,3.6752,0,0,0,0,0,1,0,0,1
-54.413,57,8.6743,0,0,0,0,0,1,0,0,1
-54.95,58,8.5982,0,0,0,0,0,1,0,0,1
-53.412,67,6.6922,0,0,0,0,0,1,0,0,1
-52.515,85,4.0584,0,0,0,0,0,1,0,0,1
-52.553,88,5.0569,0,0,0,0,0,1,0,0,1
-54.216,53,8.7252,0,0,0,0,0,1,0,0,1
-53.428,57,7.8651,0,0,0,0,0,1,0,0,1
-56.272,71,5.9559,0,0,0,0,0,1,0,0,1
-52.282,75,4.485,0,0,0,0,0,1,0,0,1
-52.047,84,5.556,0,0,0,0,0,1,0,0,1
-55.259,54,8.147,0,0,0,0,0,1,0,0,1
-54.711,57,8.865,0,0,0,0,0,1,0,0,1
-54.98,59,8.6511,0,0,0,0,0,1,0,0,1
-53.427,55,8.7865,0,0,0,0,0,1,0,0,1
-56.04,51,9.448,0,0,0,0,0,1,0,0,1
-56.833,53,8.3809,0,0,0,0,0,1,0,0,1
-57.375,52,8.2923,0,0,0,0,0,1,0,0,1
-53.843,43,10.764,0,0,0,0,0,1,0,0,1
-53.672,35,11.807,0,0,0,0,0,1,0,0,1
-55.276,40,10.551,0,0,0,0,0,0,0,0,0
-55.803,44,9.8109,0,0,0,0,0,0,0,0,0
-57.413,56,8.3632,0,0,0,0,0,0,0,0,0
-53.042,29,11.775,0,0,0,0,0,0,0,0,0
-54.683,39,10.82,0,0,0,0,0,0,0,0,0
-54.85,38,10.423,0,0,0,0,0,0,0,0,0
-54.15,29,14.065,0,0,0,0,0,0,0,0,0
-52.847,33,12.448,0,0,0,0,0,0,0,0,0
-53.407,35,10.778,0,0,0,0,0,0,0,0,0
-55.71,41,10.326,0,0,0,0,0,0,0,0,0
-57.007,49,8.1604,0,0,0,0,0,0,0,0,0
-54.354,35,10.968,0,0,0,0,0,0,0,0,0
-55.169,36,12.141,0,0,0,0,0,0,0,0,0
-53.131,24,11.821,0,0,0,0,0,0,0,0,0
-53.901,30,13.366,0,0,0,0,0,0,0,0,0
-57.572,70,6.9909,0,1,0,0,0,0,0,1,0
-54.533,41,10.502,0,1,0,0,0,0,0,1,0
-57.467,51,8.6731,0,1,0,0,0,0,0,1,0
-56.823,41,9.8729,0,1,0,0,0,0,0,1,0
-56.514,46,9.2867,0,0,0,0,0,0,0,0,0
-53.74,41,10.864,0,0,0,0,0,0,0,0,0
-55.954,40,10.334,0,0,0,0,0,0,0,0,0
-59.524,62,7.3788,0,0,0,0,0,0,0,0,0
-55.479,35,12.087,0,0,0,0,0,0,0,0,0
-54.55,42,10.741,0,0,0,0,0,0,0,0,0
-57.284,51,8.2864,0,0,0,0,0,0,0,0,0
-56.013,46,8.3941,0,0,0,0,0,0,0,0,0
-53.357,37,11.157,0,0,0,0,0,0,0,0,0
-55.95,36,11.46,0,0,0,0,0,0,0,0,0
-57.126,44,9.3676,0,0,0,0,0,0,0,0,0
-57.491,49,8.8067,0,1,0,0,0,0,0,1,0
-57.516,69,9.6638,0,1,0,0,0,0,0,1,0
-57.104,41,9.778,0,1,0,0,0,0,0,1,0
-54.298,40,11.118,0,1,0,0,0,0,0,1,0
-58.597,58,8.3293,0,1,0,0,0,0,0,1,0
-57.838,43,9.7962,0,0,0,0,0,0,0,0,0
-51.33,24,12.918,0,0,0,0,0,0,0,0,0
-51.297,30,13.122,0,0,0,0,0,0,0,0,0
-54.61,34,11.019,0,0,0,0,0,0,0,0,0
-57.662,52,7.9454,0,0,0,0,0,0,0,0,0
-56.892,45,8.5883,0,0,0,0,0,0,0,0,0
-52.422,27,12.167,0,0,0,0,0,0,0,0,0
-53.365,37,11.502,0,0,0,0,0,0,0,0,0
-54.712,26,12.388,0,0,0,0,0,0,0,0,0
-52.504,30,12.011,0,1,0,0,0,0,1,0,0
-54.478,36,12.457,0,1,0,0,0,0,1,0,0
-50.578,21,11.69,0,1,0,0,0,0,1,0,0
-55.718,47,10.649,0,1,0,0,0,0,1,0,0
-54.798,36,11.536,0,0,0,0,1,0,0,1,0
-54.764,42,10.689,0,0,0,0,1,0,0,1,0
-57.853,67,7.3342,0,0,0,0,1,0,0,1,0
-54.222,36,12.516,0,0,0,0,1,0,0,1,0
-51.615,24,12.729,0,0,0,0,1,0,0,1,0
-54.866,36,12.631,0,0,0,0,1,0,0,1,0
-56.887,44,9.3666,0,0,0,0,1,0,0,1,0
-55.212,42,10.229,0,0,0,0,1,0,0,1,0
-56.137,39,10.839,0,0,0,0,1,0,0,1,0
-58.329,71,4.6182,0,0,0,0,1,0,0,1,0
-58.331,59,7.3202,0,0,0,0,1,0,0,1,0
-54.402,31,11.153,0,0,0,0,1,0,0,1,0
-56.994,46,10.814,0,0,0,0,1,0,0,1,0
-56.864,42,7.3575,0,0,0,0,1,0,0,1,0
-52.609,36,12.095,0,0,0,0,1,0,0,1,0
-56.817,49,8.7551,0,0,0,0,1,0,0,1,0
-53.667,34,9.8917,0,0,0,0,1,0,0,1,0
-56.336,51,9.4775,0,0,0,0,1,0,0,1,0
-56.375,35,11.439,0,0,0,0,1,0,0,1,0
-56.336,43,9.4684,0,0,0,0,0,0,0,0,0
-55.947,35,9.9378,0,0,0,0,0,0,0,0,0
-54.471,39,10.294,0,0,0,0,0,0,0,0,0
-56.807,39,11.144,0,0,0,0,0,0,0,0,0
-58.671,51,11.373,0,0,0,0,0,0,0,0,0
-51.459,31,12.589,0,0,0,0,0,0,0,0,0
-55.108,37,11.597,0,0,0,0,0,0,0,0,0
-52.902,30,11.948,0,0,0,0,0,0,0,0,0
-54.897,39,9.8697,0,0,0,0,0,0,0,0,0
-53.516,43,11.248,0,0,0,0,0,0,0,0,0
-53.334,38,12.108,0,0,0,0,0,0,0,0,0
-54.475,37,10.323,0,0,0,0,0,0,0,0,0
-52.632,32,13.731,0,0,0,0,0,0,0,0,0
-54.825,35,11.37,0,0,0,0,0,0,0,0,0
-59.299,78,5.649,0,0,0,0,0,0,0,0,0
-56.725,47,8.9871,0,0,0,0,0,0,0,0,0
-54.943,47,9.5977,0,0,0,0,0,0,0,0,0
-55.269,38,10.23,0,0,0,0,0,0,0,0,0
-53.449,37,10.43,0,0,0,0,0,0,0,0,0
-59.335,65,7.639,0,0,0,0,0,0,0,0,0
-53.59,32,11.843,0,0,0,0,0,0,0,0,0
-53.409,40,10.665,0,0,0,0,0,0,0,0,0
-47.829,18,9.4865,0,0,0,0,0,0,0,0,0
-54.981,37,11.211,0,0,0,0,0,0,0,0,0
