Frame Number,Start Sample No.,End Sample No.,dB ,Zero Crossing Number,Standard Deviation,block,vertical line,horizontal line,line with angles,curve,oscillation,High Freq,Middle Freq,Low Freq
2164,1107457,1107968,-52.767,69,8.3027,0,1,0,0,0,1,1,0,1
2165,1107969,1108480,-52.1,60,8.0215,0,1,0,0,0,1,1,0,1
2166,1108481,1108992,-50.732,89,5.3652,0,1,0,0,0,1,1,0,1
2167,1108993,1109504,-50.735,55,9.477,0,1,0,0,0,1,1,0,1
2168,1109505,1110016,-50.209,40,11.592,0,1,0,0,0,1,1,0,1
2169,1110017,1110528,-50.521,44,9.3402,0,0,0,0,0,1,0,0,1
2170,1110529,1111040,-51.325,95,3.7822,0,0,0,0,0,1,0,0,1
2171,1111041,1111552,-55.47,85,5.6328,0,0,0,0,0,1,0,0,1
2172,1111553,1112064,-49.533,31,12.838,0,0,0,0,0,1,0,0,1
2173,1112065,1112576,-53.657,55,8.1309,0,0,0,0,0,1,0,0,1
2174,1112577,1113088,-51.262,94,3.1945,0,0,0,0,0,1,0,0,1
2175,1113089,1113600,-52.486,69,6.7282,0,0,0,0,0,1,0,0,1
2176,1113601,1114112,-55.198,66,7.0019,0,0,0,0,0,1,0,0,1
2177,1114113,1114624,-54.542,51,9.3479,0,0,0,0,0,1,0,0,1
2178,1114625,1115136,-52.342,95,3.078,0,0,0,0,0,1,0,0,1
2179,1115137,1115648,-54.552,82,5.2864,0,0,0,0,0,1,0,0,1
2180,1115649,1116160,-54.75,51,9.1584,0,0,0,0,0,1,0,0,1
2181,1116161,1116672,-55.029,60,8.0006,0,0,0,0,0,1,0,0,1
2182,1116673,1117184,-53.506,71,5.2767,0,0,0,0,0,1,0,0,1
2183,1117185,1117696,-50.129,100,3.6752,0,0,0,0,0,1,0,0,1
2184,1117697,1118208,-54.413,57,8.6743,0,0,0,0,0,1,0,0,1
2185,1118209,1118720,-54.95,58,8.5982,0,0,0,0,0,1,0,0,1
2186,1118721,1119232,-53.412,67,6.6922,0,0,0,0,0,1,0,0,1
2187,1119233,1119744,-52.515,85,4.0584,0,0,0,0,0,1,0,0,1
2188,1119745,1120256,-52.553,88,5.0569,0,0,0,0,0,1,0,0,1
2189,1120257,1120768,-54.216,53,8.7252,0,0,0,0,0,1,0,0,1
2190,1120769,1121280,-53.428,57,7.8651,0,0,0,0,0,1,0,0,1
2191,1121281,1121792,-56.272,71,5.9559,0,0,0,0,0,1,0,0,1
2192,1121793,1122304,-52.282,75,4.485,0,0,0,0,0,1,0,0,1
2193,1122305,1122816,-52.047,84,5.556,0,0,0,0,0,1,0,0,1
2194,1122817,1123328,-55.259,54,8.147,0,0,0,0,0,1,0,0,1
2195,1123329,1123840,-54.711,57,8.865,0,0,0,0,0,1,0,0,1
2196,1123841,1124352,-54.98,59,8.6511,0,0,0,0,0,1,0,0,1
2197,1124353,1124864,-53.427,55,8.7865,0,0,0,0,0,1,0,0,1
2198,1124865,1125376,-56.04,51,9.448,0,0,0,0,0,1,0,0,1
2199,1125377,1125888,-56.833,53,8.3809,0,0,0,0,0,1,0,0,1
2200,1125889,1126400,-57.375,52,8.2923,0,0,0,0,0,1,0,0,1
2201,1126401,1126912,-53.843,43,10.764,0,0,0,0,0,1,0,0,1
2202,1126913,1127424,-53.672,35,11.807,0,0,0,0,0,1,0,0,1
2203,1127425,1127936,-55.276,40,10.551,0,0,0,0,0,0,0,0,0
2204,1127937,1128448,-55.803,44,9.8109,0,0,0,0,0,0,0,0,0
2205,1128449,1128960,-57.413,56,8.3632,0,0,0,0,0,0,0,0,0
2206,1128961,1129472,-53.042,29,11.775,0,0,0,0,0,0,0,0,0
2207,1129473,1129984,-54.683,39,10.82,0,0,0,0,0,0,0,0,0
2208,1129985,1130496,-54.85,38,10.423,0,0,0,0,0,0,0,0,0
2209,1130497,1131008,-54.15,29,14.065,0,0,0,0,0,0,0,0,0
2210,1131009,1131520,-52.847,33,12.448,0,0,0,0,0,0,0,0,0
2211,1131521,1132032,-53.407,35,10.778,0,0,0,0,0,0,0,0,0
2212,1132033,1132544,-55.71,41,10.326,0,0,0,0,0,0,0,0,0
2213,1132545,1133056,-57.007,49,8.1604,0,0,0,0,0,0,0,0,0
2214,1133057,1133568,-54.354,35,10.968,0,0,0,0,0,0,0,0,0
2215,1133569,1134080,-55.169,36,12.141,0,0,0,0,0,0,0,0,0
2216,1134081,1134592,-53.131,24,11.821,0,0,0,0,0,0,0,0,0
2217,1134593,1135104,-53.901,30,13.366,0,0,0,0,0,0,0,0,0
2218,1135105,1135616,-57.572,70,6.9909,0,1,0,0,0,0,0,1,0
2219,1135617,1136128,-54.533,41,10.502,0,1,0,0,0,0,0,1,0
2220,1136129,1136640,-57.467,51,8.6731,0,1,0,0,0,0,0,1,0
2221,1136641,1137152,-56.823,41,9.8729,0,1,0,0,0,0,0,1,0
2222,1137153,1137664,-56.514,46,9.2867,0,0,0,0,0,0,0,0,0
2223,1137665,1138176,-53.74,41,10.864,0,0,0,0,0,0,0,0,0
2224,1138177,1138688,-55.954,40,10.334,0,0,0,0,0,0,0,0,0
2225,1138689,1139200,-59.524,62,7.3788,0,0,0,0,0,0,0,0,0
2226,1139201,1139712,-55.479,35,12.087,0,0,0,0,0,0,0,0,0
2227,1139713,1140224,-54.55,42,10.741,0,0,0,0,0,0,0,0,0
2228,1140225,1140736,-57.284,51,8.2864,0,0,0,0,0,0,0,0,0
2229,1140737,1141248,-56.013,46,8.3941,0,0,0,0,0,0,0,0,0
2230,1141249,1141760,-53.357,37,11.157,0,0,0,0,0,0,0,0,0
2231,1141761,1142272,-55.95,36,11.46,0,0,0,0,0,0,0,0,0
2232,1142273,1142784,-57.126,44,9.3676,0,0,0,0,0,0,0,0,0
2233,1142785,1143296,-57.491,49,8.8067,0,1,0,0,0,0,0,1,0
2234,1143297,1143808,-57.516,69,9.6638,0,1,0,0,0,0,0,1,0
2235,1143809,1144320,-57.104,41,9.778,0,1,0,0,0,0,0,1,0
2236,1144321,1144832,-54.298,40,11.118,0,1,0,0,0,0,0,1,0
2237,1144833,1145344,-58.597,58,8.3293,0,1,0,0,0,0,0,1,0
2238,1145345,1145856,-57.838,43,9.7962,0,0,0,0,0,0,0,0,0
2239,1145857,1146368,-51.33,24,12.918,0,0,0,0,0,0,0,0,0
2240,1146369,1146880,-51.297,30,13.122,0,0,0,0,0,0,0,0,0
2241,1146881,1147392,-54.61,34,11.019,0,0,0,0,0,0,0,0,0
2242,1147393,1147904,-57.662,52,7.9454,0,0,0,0,0,0,0,0,0
2243,1147905,1148416,-56.892,45,8.5883,0,0,0,0,0,0,0,0,0
2244,1148417,1148928,-52.422,27,12.167,0,0,0,0,0,0,0,0,0
2245,1148929,1149440,-53.365,37,11.502,0,0,0,0,0,0,0,0,0
2246,1149441,1149952,-54.712,26,12.388,0,0,0,0,0,0,0,0,0
2247,1149953,1150464,-52.504,30,12.011,0,1,0,0,0,0,1,0,0
2248,1150465,1150976,-54.478,36,12.457,0,1,0,0,0,0,1,0,0
2249,1150977,1151488,-50.578,21,11.69,0,1,0,0,0,0,1,0,0
2250,1151489,1152000,-55.718,47,10.649,0,1,0,0,0,0,1,0,0
2251,1152001,1152512,-54.798,36,11.536,0,0,0,0,1,0,0,1,0
2252,1152513,1153024,-54.764,42,10.689,0,0,0,0,1,0,0,1,0
2253,1153025,1153536,-57.853,67,7.3342,0,0,0,0,1,0,0,1,0
2254,1153537,1154048,-54.222,36,12.516,0,0,0,0,1,0,0,1,0
2255,1154049,1154560,-51.615,24,12.729,0,0,0,0,1,0,0,1,0
2256,1154561,1155072,-54.866,36,12.631,0,0,0,0,1,0,0,1,0
2257,1155073,1155584,-56.887,44,9.3666,0,0,0,0,1,0,0,1,0
2258,1155585,1156096,-55.212,42,10.229,0,0,0,0,1,0,0,1,0
2259,1156097,1156608,-56.137,39,10.839,0,0,0,0,1,0,0,1,0
2260,1156609,1157120,-58.329,71,4.6182,0,0,0,0,1,0,0,1,0
2261,1157121,1157632,-58.331,59,7.3202,0,0,0,0,1,0,0,1,0
2262,1157633,1158144,-54.402,31,11.153,0,0,0,0,1,0,0,1,0
2263,1158145,1158656,-56.994,46,10.814,0,0,0,0,1,0,0,1,0
2264,1158657,1159168,-56.864,42,7.3575,0,0,0,0,1,0,0,1,0
2265,1159169,1159680,-52.609,36,12.095,0,0,0,0,1,0,0,1,0
2266,1159681,1160192,-56.817,49,8.7551,0,0,0,0,1,0,0,1,0
2267,1160193,1160704,-53.667,34,9.8917,0,0,0,0,1,0,0,1,0
2268,1160705,1161216,-56.336,51,9.4775,0,0,0,0,1,0,0,1,0
2269,1161217,1161728,-56.375,35,11.439,0,0,0,0,1,0,0,1,0
2270,1161729,1162240,-56.336,43,9.4684,0,0,0,0,0,0,0,0,0
2271,1162241,1162752,-55.947,35,9.9378,0,0,0,0,0,0,0,0,0
2272,1162753,1163264,-54.471,39,10.294,0,0,0,0,0,0,0,0,0
2273,1163265,1163776,-56.807,39,11.144,0,0,0,0,0,0,0,0,0
2274,1163777,1164288,-58.671,51,11.373,0,0,0,0,0,0,0,0,0
2275,1164289,1164800,-51.459,31,12.589,0,0,0,0,0,0,0,0,0
2276,1164801,1165312,-55.108,37,11.597,0,0,0,0,0,0,0,0,0
2277,1165313,1165824,-52.902,30,11.948,0,0,0,0,0,0,0,0,0
2278,1165825,1166336,-54.897,39,9.8697,0,0,0,0,0,0,0,0,0
2279,1166337,1166848,-53.516,43,11.248,0,0,0,0,0,0,0,0,0
2280,1166849,1167360,-53.334,38,12.108,0,0,0,0,0,0,0,0,0
2281,1167361,1167872,-54.475,37,10.323,0,0,0,0,0,0,0,0,0
2282,1167873,1168384,-52.632,32,13.731,0,0,0,0,0,0,0,0,0
2283,1168385,1168896,-54.825,35,11.37,0,0,0,0,0,0,0,0,0
2284,1168897,1169408,-59.299,78,5.649,0,0,0,0,0,0,0,0,0
2285,1169409,1169920,-56.725,47,8.9871,0,0,0,0,0,0,0,0,0
2286,1169921,1170432,-54.943,47,9.5977,0,0,0,0,0,0,0,0,0
2287,1170433,1170944,-55.269,38,10.23,0,0,0,0,0,0,0,0,0
2288,1170945,1171456,-53.449,37,10.43,0,0,0,0,0,0,0,0,0
2289,1171457,1171968,-59.335,65,7.639,0,0,0,0,0,0,0,0,0
2290,1171969,1172480,-53.59,32,11.843,0,0,0,0,0,0,0,0,0
2291,1172481,1172992,-53.409,40,10.665,0,0,0,0,0,0,0,0,0
2292,1172993,1173504,-47.829,18,9.4865,0,0,0,0,0,0,0,0,0
2293,1173505,1174016,-54.981,37,11.211,0,0,0,0,0,0,0,0,0
2294,1174017,1174528,-52.241,25,11.098,0,0,0,0,0,0,0,0,0
2295,1174529,1175040,-54.932,41,9.4503,0,0,0,0,0,0,0,0,0
2296,1175041,1175552,-54.475,40,9.9748,0,0,0,0,0,0,0,0,0
2297,1175553,1176064,-54.922,45,10.169,0,0,0,0,0,0,0,0,0
2298,1176065,1176576,-56.271,36,9.2369,0,0,0,0,0,0,0,0,0
2299,1176577,1177088,-55.607,47,9.7187,0,0,0,0,0,0,0,0,0
2300,1177089,1177600,-53.503,32,11.439,0,0,0,0,0,0,0,0,0
2301,1177601,1178112,-55.087,38,11.746,0,0,0,0,0,0,0,0,0
2302,1178113,1178624,-53.271,29,11.37,0,0,0,0,0,0,0,0,0
2303,1178625,1179136,-54.751,44,11.161,0,1,0,0,0,0,1,0,0
2304,1179137,1179648,-51.362,28,12.659,0,1,0,0,0,0,1,0,0
2305,1179649,1180160,-53.079,25,11.45,0,1,0,0,0,0,1,0,0
2306,1180161,1180672,-57.067,50,9.0717,0,0,0,0,0,0,0,0,0
2307,1180673,1181184,-53.335,35,11.498,0,0,0,0,0,0,0,0,0
2308,1181185,1181696,-54.338,44,10.764,0,0,0,0,0,0,0,0,0
2309,1181697,1182208,-56.503,48,8.8944,0,0,0,0,0,0,0,0,0
2310,1182209,1182720,-52.455,25,10.6,0,0,0,0,0,0,0,0,0
2311,1182721,1183232,-54.411,45,10.382,0,0,0,0,0,0,0,0,0
2312,1183233,1183744,-50.943,23,11.956,0,0,0,0,0,0,0,0,0
2313,1183745,1184256,-51.367,32,12.092,0,0,0,0,0,0,0,0,0
2314,1184257,1184768,-55.588,50,9.333,0,0,0,0,0,0,0,0,0
2315,1184769,1185280,-53.79,28,11.522,0,0,0,0,0,0,0,0,0
2316,1185281,1185792,-56.742,43,9.502,0,0,0,0,0,0,0,0,0
2317,1185793,1186304,-54.106,30,10.838,0,0,0,0,0,0,0,0,0
2318,1186305,1186816,-55.631,46,8.8539,0,0,0,0,0,0,0,0,0
2319,1186817,1187328,-55.238,49,8.7581,0,0,0,0,0,0,0,0,0
2320,1187329,1187840,-51.551,29,12.659,0,0,0,0,0,0,0,0,0
2321,1187841,1188352,-54.183,32,10.69,0,0,0,0,0,0,0,0,0
2322,1188353,1188864,-54.887,43,9.5467,0,0,0,0,0,0,0,0,0
2323,1188865,1189376,-55.491,35,12.243,0,0,0,0,0,0,0,0,0
2324,1189377,1189888,-50.37,22,10.678,0,0,0,0,0,0,0,0,0
2325,1189889,1190400,-55.413,38,10.969,0,0,0,0,0,0,0,0,0
2326,1190401,1190912,-52.57,45,9.691,0,0,0,0,0,0,0,0,0
2327,1190913,1191424,-51.169,29,12.702,0,0,0,0,0,0,0,0,0
2328,1191425,1191936,-53.588,35,11.858,0,0,0,0,0,0,0,0,0
2329,1191937,1192448,-57.613,56,7.2105,0,0,0,0,0,0,0,0,0
2330,1192449,1192960,-56.608,59,7.016,0,0,0,0,0,0,0,0,0
2331,1192961,1193472,-54.907,42,10.413,0,0,0,0,0,0,0,0,0
2332,1193473,1193984,-56.653,49,8.3909,0,0,0,0,0,0,0,0,0
2333,1193985,1194496,-52.928,30,12.563,0,0,0,0,0,0,0,0,0
2334,1194497,1195008,-57.29,48,10.436,0,0,0,0,0,0,0,0,0
2335,1195009,1195520,-56.848,43,9.4741,0,0,0,0,0,0,0,0,0
2336,1195521,1196032,-53.715,40,11.037,0,0,0,0,0,1,0,0,1
2337,1196033,1196544,-52.297,59,9.1296,0,0,0,0,0,1,0,0,1
2338,1196545,1197056,-54.284,58,8.7218,0,0,0,0,0,1,0,0,1
2339,1197057,1197568,-56.769,56,7.7735,0,0,0,0,0,1,0,0,1
2340,1197569,1198080,-51.475,32,12.525,0,0,0,0,0,1,0,0,1
2341,1198081,1198592,-53.304,27,14.212,0,0,0,0,0,1,0,0,1
2342,1198593,1199104,-54.28,82,5.624,0,0,0,0,0,1,0,0,1
2343,1199105,1199616,-54.586,44,9.243,0,0,0,0,0,1,0,0,1
2344,1199617,1200128,-52.495,35,10.382,0,0,0,0,0,1,0,0,1
2345,1200129,1200640,-57.37,69,6.1419,0,0,0,0,0,1,0,0,1
2346,1200641,1201152,-53.973,70,6.9619,0,0,0,0,0,1,0,0,1
2347,1201153,1201664,-56.379,81,5.0723,0,0,0,0,0,1,0,0,1
2348,1201665,1202176,-55.699,45,9.7865,0,0,0,0,0,1,0,0,1
2349,1202177,1202688,-54.039,50,10.305,0,0,0,0,0,1,0,0,1
2350,1202689,1203200,-52.772,38,10.991,0,0,0,0,0,1,0,0,1
2351,1203201,1203712,-50.942,63,8.0212,0,0,0,0,0,1,0,0,1
2352,1203713,1204224,-53.748,47,10.213,0,0,0,0,0,1,0,0,1
2353,1204225,1204736,-55.565,39,10.467,0,0,0,0,0,1,0,0,1
2354,1204737,1205248,-56.785,55,6.9449,0,0,0,0,0,1,0,0,1
2355,1205249,1205760,-54.575,56,8.3604,0,0,1,0,0,1,0,0,1
2356,1205761,1206272,-52.193,47,9.8261,0,0,1,0,0,1,0,0,1
2357,1206273,1206784,-53.784,44,8.3495,0,1,1,0,0,1,1,0,1
2358,1206785,1207296,-51.56,61,5.8388,0,1,1,0,0,1,1,0,1
2359,1207297,1207808,-50.567,49,6.8172,0,1,1,0,0,1,1,0,1
2360,1207809,1208320,-53.962,79,5.1001,0,1,1,0,0,1,1,0,1
2361,1208321,1208832,-53.679,38,10.208,0,0,1,0,0,1,0,0,1
2362,1208833,1209344,-55.649,42,10.051,0,0,1,0,0,1,0,0,1
2363,1209345,1209856,-52.773,41,11.084,0,0,1,0,0,1,0,0,1
2364,1209857,1210368,-56.705,81,5.3551,0,0,1,0,0,1,0,0,1
2365,1210369,1210880,-55.257,61,7.1931,0,0,0,0,0,1,0,0,1
2366,1210881,1211392,-58.284,57,7.1937,0,0,0,0,0,1,0,0,1
2367,1211393,1211904,-55.122,43,8.5397,0,0,0,0,0,1,0,0,1
2368,1211905,1212416,-55.786,46,8.6878,0,0,0,0,0,1,0,0,1
2369,1212417,1212928,-57.523,55,8.3747,0,0,0,0,0,1,0,0,1
2370,1212929,1213440,-55.265,47,9.1725,0,0,0,0,0,1,0,0,1
2371,1213441,1213952,-55.624,38,10.928,0,0,0,0,0,1,0,0,1
2372,1213953,1214464,-55.128,44,10.914,0,0,0,0,0,1,0,0,1
2373,1214465,1214976,-56.246,48,8.4159,0,0,0,0,0,1,0,0,1
2374,1214977,1215488,-53.491,33,13.673,0,0,0,0,0,1,0,0,1
2375,1215489,1216000,-55.836,35,10.68,0,0,0,0,0,0,0,0,0
2376,1216001,1216512,-57.874,60,9.7165,0,0,0,0,0,0,0,0,0
2377,1216513,1217024,-52.841,36,10.179,0,0,0,0,0,0,0,0,0
2378,1217025,1217536,-52.77,31,12.514,0,0,0,0,0,0,0,0,0
2379,1217537,1218048,-53.667,35,10.98,0,0,1,0,0,0,0,0,1
2380,1218049,1218560,-51.227,41,8.4478,0,0,1,0,0,0,0,0,1
2381,1218561,1219072,-49.334,54,2.7645,0,0,1,0,0,0,0,0,1
2382,1219073,1219584,-47.367,52,3.2075,0,0,1,0,0,0,0,0,1
2383,1219585,1220096,-45.493,54,1.1477,0,0,1,0,0,0,0,0,1
2384,1220097,1220608,-44.101,53,1.6425,0,0,1,0,0,0,0,0,1
2385,1220609,1221120,-41.237,53,0.76479,0,0,1,0,0,0,0,0,1
2386,1221121,1221632,-42.291,53,1.3301,0,0,1,0,0,0,0,0,1
2387,1221633,1222144,-50.794,44,7.7072,0,0,1,0,0,0,0,0,1
2388,1222145,1222656,-51.001,52,3.5465,0,0,1,0,0,0,0,0,1
2389,1222657,1223168,-53.931,49,7.6198,0,0,1,0,0,0,0,0,1
2390,1223169,1223680,-53.6,37,10.436,0,0,1,0,0,0,0,0,1
2391,1223681,1224192,-57.144,54,5.7376,0,0,1,0,0,0,0,0,1
2392,1224193,1224704,-54.209,30,10.775,0,0,0,0,0,0,0,0,0
2393,1224705,1225216,-50.197,25,13.56,0,0,1,0,0,0,0,0,1
2394,1225217,1225728,-53.569,29,10.978,0,0,1,0,0,0,0,0,1
2395,1225729,1226240,-50.566,28,10.423,0,0,1,0,0,0,0,0,1
2396,1226241,1226752,-54.434,55,6.2515,0,0,1,0,0,0,0,0,1
2397,1226753,1227264,-50.947,34,9.0422,0,0,1,0,0,0,0,0,1
2398,1227265,1227776,-53.23,33,11.129,0,0,1,0,0,0,0,0,1
2399,1227777,1228288,-56.923,58,8.5429,0,0,1,0,0,0,0,0,1
2400,1228289,1228800,-56.639,45,9.3917,0,0,0,0,0,0,0,0,0
2401,1228801,1229312,-51.003,34,10.819,0,0,1,0,0,0,0,0,1
2402,1229313,1229824,-50.692,42,7.7793,0,0,1,0,0,0,0,0,1
2403,1229825,1230336,-50.564,32,10.732,0,0,1,0,0,0,0,0,1
2404,1230337,1230848,-54.592,43,9.786,0,0,1,0,0,0,0,0,1
2405,1230849,1231360,-53.726,38,11.168,0,0,1,0,0,0,0,0,1
2406,1231361,1231872,-53.83,37,8.9527,0,0,0,0,0,0,0,0,0
2407,1231873,1232384,-52.921,31,12.159,0,0,1,0,0,0,0,0,1
2408,1232385,1232896,-45.892,66,1.3652,0,0,1,0,1,0,1,0,1
2409,1232897,1233408,-39.696,66,0.83541,0,0,1,0,1,0,1,0,1
2410,1233409,1233920,-40.96,66,0.79977,0,0,1,0,1,0,1,0,1
2411,1233921,1234432,-44.872,67,1.0187,0,0,1,0,1,0,1,0,1
2412,1234433,1234944,-41.815,64,0.89254,0,0,1,0,1,0,1,0,1
2413,1234945,1235456,-44.41,57,2.8098,0,0,1,0,1,0,1,0,1
2414,1235457,1235968,-49.152,52,6.4086,0,0,1,0,1,0,1,0,1
2415,1235969,1236480,-50.363,52,5.5375,0,0,1,0,1,0,1,0,1
2416,1236481,1236992,-52.945,47,7.7284,0,0,1,0,1,0,1,0,1
2417,1236993,1237504,-52.699,48,7.05,0,0,1,0,0,0,0,0,1
2418,1237505,1238016,-51.579,34,12.894,0,0,1,0,0,0,0,0,1
2419,1238017,1238528,-53.217,38,9.0628,0,0,0,0,1,0,0,0,1
2420,1238529,1239040,-52.219,36,10.637,0,0,0,0,1,0,0,0,1
2421,1239041,1239552,-55.94,52,9.326,0,0,0,0,1,0,0,0,1
2422,1239553,1240064,-54.71,50,8.3604,0,0,0,0,1,0,0,0,1
2423,1240065,1240576,-43.723,67,1.5852,0,0,0,0,1,0,0,0,1
2424,1240577,1241088,-45.517,70,2.1842,0,1,0,0,1,0,1,0,1
2425,1241089,1241600,-43.508,70,1.3449,0,1,0,0,1,0,1,0,1
2426,1241601,1242112,-48.409,78,2.7532,0,1,0,0,1,0,1,0,1
2427,1242113,1242624,-48.946,82,2.6723,0,1,0,0,1,0,1,0,1
2428,1242625,1243136,-50.899,97,3.5975,0,1,0,0,1,0,1,0,1
2429,1243137,1243648,-51.719,83,4.5702,0,1,0,0,1,0,1,0,1
2430,1243649,1244160,-51.401,65,7.9127,0,1,0,0,1,0,1,0,1
2431,1244161,1244672,-52.576,107,2.7995,0,0,0,0,1,0,1,0,1
2432,1244673,1245184,-51.44,71,6.3265,0,0,0,0,1,0,1,0,1
2433,1245185,1245696,-53.254,60,6.8211,0,0,0,0,1,0,1,0,1
2434,1245697,1246208,-51.914,77,6.7425,0,0,0,0,1,0,1,0,1
2435,1246209,1246720,-53.28,101,4.0863,0,0,0,0,1,0,1,0,1
2436,1246721,1247232,-52.407,83,6.599,0,0,0,0,1,0,1,0,1
2437,1247233,1247744,-53.346,60,7.6491,0,0,0,0,1,0,1,0,1
2438,1247745,1248256,-54.909,52,8.5689,0,0,0,0,1,0,1,0,1
2439,1248257,1248768,-52.399,53,9.9844,0,0,0,0,1,0,1,0,1
2440,1248769,1249280,-46.862,30,12.524,0,0,0,0,1,0,1,0,1
2441,1249281,1249792,-49.979,58,8.6194,0,0,0,0,1,0,1,0,1
2442,1249793,1250304,-52.728,48,10.364,0,0,0,0,1,0,1,0,1
2443,1250305,1250816,-53.728,46,10.281,0,0,0,0,1,0,1,0,1
2444,1250817,1251328,-51.719,36,11.906,0,0,0,0,1,0,0,0,1
2445,1251329,1251840,-52.928,38,8.6244,0,0,0,0,1,0,0,0,1
2446,1251841,1252352,-49.675,37,11.948,0,0,0,0,1,0,0,0,1
2447,1252353,1252864,-53.222,36,10.32,0,0,0,0,1,0,0,0,1
2448,1252865,1253376,-51.005,36,11.778,0,0,0,0,1,0,0,0,1
2449,1253377,1253888,-52.541,34,11.7,0,0,0,0,1,0,0,0,1
2450,1253889,1254400,-49.691,22,11.623,0,0,0,0,1,0,0,0,1
2451,1254401,1254912,-53.434,40,9.6377,0,0,0,0,1,0,0,0,1
2452,1254913,1255424,-51.589,67,6.8416,0,0,0,0,0,1,0,0,1
2453,1255425,1255936,-51.933,67,6.2832,0,0,0,0,0,1,0,0,1
2454,1255937,1256448,-53.307,65,7.6208,0,0,0,0,0,1,0,0,1
2455,1256449,1256960,-52.714,56,8.1229,0,0,0,0,0,1,0,0,1
2456,1256961,1257472,-51.965,73,6.7184,0,0,0,0,0,1,0,0,1
2457,1257473,1257984,-52.042,58,8.313,0,0,0,0,0,1,0,0,1
2458,1257985,1258496,-52.266,47,9.7862,0,0,0,0,0,1,0,0,1
2459,1258497,1259008,-49.062,32,12.807,0,0,0,0,0,1,0,0,1
2460,1259009,1259520,-50.455,33,12.099,0,0,0,0,0,1,0,0,1
2461,1259521,1260032,-50.725,38,11.247,0,0,0,0,0,1,0,0,1
2462,1260033,1260544,-54.192,89,3.9393,0,0,0,0,0,1,0,0,1
2463,1260545,1261056,-54.164,39,9.9168,0,0,0,0,0,1,0,0,1
2464,1261057,1261568,-53.705,59,8.6379,0,0,0,0,0,1,0,0,1
2465,1261569,1262080,-52.524,67,7.2609,0,0,0,0,0,1,0,0,1
2466,1262081,1262592,-49.987,28,12.178,0,0,0,0,0,1,0,0,1
2467,1262593,1263104,-51.087,61,8.4475,0,1,0,0,0,1,1,0,1
2468,1263105,1263616,-51.945,50,9.5995,0,1,0,0,0,1,1,0,1
2469,1263617,1264128,-51.506,46,10.209,0,1,0,0,0,1,1,0,1
2470,1264129,1264640,-50.819,81,5.8107,0,1,0,0,0,1,1,0,1
2471,1264641,1265152,-53.352,51,8.592,0,0,0,0,0,1,0,0,1
2472,1265153,1265664,-54.603,62,6.8638,0,0,0,0,0,1,0,0,1
2473,1265665,1266176,-50.53,53,8.7327,0,0,0,0,0,1,0,0,1
2474,1266177,1266688,-54.136,45,8.603,0,0,0,0,0,1,0,0,1
2475,1266689,1267200,-52.895,47,10.249,0,0,0,0,0,1,0,0,1
2476,1267201,1267712,-51.971,53,9.8301,0,0,0,0,0,1,0,0,1
2477,1267713,1268224,-53.316,49,9.5703,0,0,0,0,0,1,0,0,1
2478,1268225,1268736,-53.495,48,10.565,0,0,0,0,0,1,0,0,1
2479,1268737,1269248,-52.448,78,6.0199,0,0,0,0,0,1,0,0,1
2480,1269249,1269760,-51.098,40,11.003,0,0,0,0,0,1,0,0,1
2481,1269761,1270272,-49.011,30,13.037,0,0,0,0,0,1,0,0,1
2482,1270273,1270784,-50.727,51,10.123,0,0,0,0,0,1,0,0,1
2483,1270785,1271296,-54.894,54,9.0275,0,0,0,0,0,1,0,0,1
2484,1271297,1271808,-51.052,32,12.183,0,0,0,0,0,1,0,0,1
2485,1271809,1272320,-51.084,60,8.2064,0,0,0,0,0,1,0,0,1
2486,1272321,1272832,-53.363,61,7.8249,0,0,0,0,0,1,0,0,1
2487,1272833,1273344,-51.945,32,12.439,0,0,0,0,0,1,0,0,1
2488,1273345,1273856,-53.476,68,6.5775,0,0,0,0,0,1,0,0,1
2489,1273857,1274368,-48.439,32,12.121,0,0,0,0,0,1,0,0,1
2490,1274369,1274880,-52.141,46,10.716,0,0,0,0,0,1,0,0,1
2491,1274881,1275392,-53.149,57,9.2086,0,0,0,0,0,1,0,0,1
2492,1275393,1275904,-49.093,61,8.6779,0,0,0,0,0,1,0,0,1
2493,1275905,1276416,-50.123,37,10.709,0,0,0,0,0,1,0,0,1
2494,1276417,1276928,-50.679,48,9.691,0,0,0,0,0,1,0,0,1
2495,1276929,1277440,-50.638,45,10.768,0,0,0,0,0,1,0,0,1
2496,1277441,1277952,-53.113,57,7.7106,0,0,0,0,0,1,0,0,1
2497,1277953,1278464,-54.854,52,9.4282,0,0,0,0,0,1,0,0,1
2498,1278465,1278976,-50.427,60,8.8719,0,0,0,0,0,1,0,0,1
2499,1278977,1279488,-51.552,41,11.278,0,0,0,0,0,1,0,0,1
2500,1279489,1280000,-50.723,40,11.523,0,0,0,0,0,1,0,0,1
2501,1280001,1280512,-51.751,35,12.306,0,0,0,0,0,1,0,0,1
2502,1280513,1281024,-53.939,53,8.0048,0,0,0,0,0,1,0,0,1
2503,1281025,1281536,-55.178,49,8.613,0,0,0,0,0,1,0,0,1
2504,1281537,1282048,-53.433,58,8.4927,0,0,0,0,0,1,0,0,1
2505,1282049,1282560,-53.966,42,11.482,0,0,0,0,0,1,0,0,1
2506,1282561,1283072,-52.389,31,12.05,0,0,0,0,0,1,0,0,1
