CallId	AudioReadingID	Hits	PeriodicHits	BestCallScore	BestScoreLocation
2	B33395F2-D4EE-4177-9E43-5AB215061C56	17	14	24	15157
2	3CEFB95F-8E5E-4BDA-B9C9-5B0F04FE6533	1	0	0	0
2	7C97EBFD-86C7-4216-8DD2-67F9A74776BC	16	0	0	0
2	CDD9028F-816F-4A7F-A772-6C35F0F37848	9	0	0	0
2	B0F79D5E-7DD2-4AF8-B62F-6F2D9798DA1D	14	0	0	0
2	BBC8A78D-2F98-41A6-835E-7355DAD731D9	30	2	4	16309
2	8B1311DD-88D1-47D9-AAFF-73A39B361403	10	0	0	0
2	14737BA0-4CAF-4FD5-AB7F-742DBA7AD2AE	13	0	0	0
2	323D5E85-E937-4B8B-85AC-78FF50F51599	29	16	32	19467
2	63FA8611-3BDC-4443-A920-79C2AA42F144	16	1	2	2749
2	5E27CDBF-71DE-4081-9051-7B20ADAD30B5	14	0	0	0
2	32B4E284-AB74-4B7F-89B6-7B3743DA889B	7	0	0	0
2	37E7258C-B979-47D0-8A41-83AAAEB849CB	8	0	0	0
2	BF6AD2C0-CFCC-4925-A77B-8EC304A9A309	31	3	2	3046
2	43FF9ADB-69EA-4FFC-9732-8FF103D245EF	13	0	0	0
2	B0110A71-1337-44C0-90ED-9096D7A8D650	7	0	0	0
2	39FA044A-2673-4ABE-B670-920A3B46A1FB	10	1	2	13411
2	F3568266-8B4A-4D70-A741-930AF9E4D5A5	42	9	10	10848
2	CA61E774-DA5A-45FA-89C3-93D2B927E500	12	1	1	26600
2	DE2D644D-B447-4AAD-8A77-943C8905B794	6	2	4	16458
2	78B46115-473F-45E0-96D3-9D22181C7C66	2	0	0	0
2	15531FDF-7D0C-46D2-B879-9DD0AE5519FC	8	0	0	0
2	92EB26A7-7513-46CE-86FE-9FCA6CD17698	37	6	8	6092
2	388FFCFE-01AB-4470-BCA8-A09AD493A27E	13	0	0	0
2	88513D18-03B8-4D8D-A65D-A0E99F8299C8	14	1	2	3529
2	20DDFB10-8C3E-4608-B284-A3516D40CE60	8	0	0	0
2	A81D03A2-BCE6-4F93-A37A-A4616A611D8F	4	0	0	0
2	6B5C4C25-AC1B-4323-919B-A49CE6B40996	25	1	2	26563
2	BB594CF7-F7D6-4E6B-B847-A818F0499788	4	0	0	0
2	C2122E24-D530-4E6B-8F85-A956F38D7199	82	1	2	13300
2	59F5BFCD-C485-4C31-A002-AB6D49AC47AC	10	0	0	0
2	E2614D06-CA7E-4F89-ABD9-AC47A6C7160F	28	1	2	25932
2	5E0DB510-8A07-4B9F-9E3C-BAE11F98E81D	3	0	0	0
2	01ECCCF6-96C8-4F74-9BBD-BBAC6901CDE2	15	0	0	0
2	2812E28B-9F72-41DA-95BB-C3EB30BA9DEC	88	1	2	4643
2	4C328916-6B69-459B-85E7-C89E0A7EAFA2	7	0	0	0
2	5575251B-D505-496A-9BBA-C8C9CE16924D	17	0	0	0
2	BFA03D5C-E396-46B2-9A20-C9131A162839	8	0	0	0
2	110CD1FB-E06F-4FF5-A343-CB39DA83AD1A	4	0	0	0
2	CE56D47C-026C-4439-B4BD-CDBAC2FDB412	7	1	2	18984
2	C95DC201-C1C5-41E7-9918-CE96E9AEF882	67	2	4	21733
2	1541876B-F97A-4463-8210-D627275232B3	85	0	0	0
2	598320F8-3F3C-4A9B-9C09-D951D721D406	17	1	2	26675
2	8CD36A62-1F24-44E1-B2F6-D972236BECEA	11	2	2	17981
2	57A66022-8F09-4E80-BCC1-D98D62192399	10	1	2	8396
2	D5503B0A-6D69-4778-BE17-D9C6432C0038	81	1	2	11888
2	DD6509F4-05D4-456D-9244-DB6F41CE5704	98	0	0	0
2	19C1A1AA-9696-413F-8866-DEFBACD200D1	46	14	12	13820
2	B6C403DE-3337-41A2-B6E4-E205CFA045A5	13	2	4	3566
2	3F06A938-A446-4F1C-BED5-E21129CED24A	24	1	2	24854
2	268F20FC-8498-43D6-A1ED-E72050782C18	3	0	0	0
2	D8B3B507-8ED2-46AA-AE7D-E74821631016	16	0	0	0
2	7704F285-A1DE-463B-AB1C-E9CCDC919A0D	11	0	0	0
2	46CDC066-7FFB-4BBE-8013-EA12737FA4E8	4	0	0	0
2	D8F019C2-8463-4DC4-835E-EB55A6E28CE0	8	0	0	0
2	B1CBE782-EB78-4BE7-BCCB-EC2B037444C2	9	0	0	0
2	F5416225-14B9-4957-8DBB-ED5D0450AA2C	11	0	0	0
2	720892F3-81E4-4039-87CE-F226ADD14F86	77	0	0	0
2	B79F4EF8-3DF3-4AE2-B498-F27CEF025F01	17	0	0	0
2	F2F37EF1-B763-4687-8EA6-F516CDE43CE3	18	0	0	0
2	9D3ADD8C-2614-4ACA-BE98-F671D22F6E8A	15	0	0	0
2	2D4F044B-0305-43E9-8C73-FB8D5F07C2B0	17	1	2	17498
2	2585D7C4-37FE-4731-B597-FCB7D1039ED4	23	1	2	22291
2	7DE06A7D-CBD2-4E40-8FDA-FDF36A03A193	14	0	0	0
2	7A051353-9388-495C-A74D-FFE787D8894F	14	1	2	10513
2	A6DF8487-FC14-4274-905D-47AAAECA6605	13	0	0	0
2	D7D172F7-4F01-4D10-A082-483EF934723F	19	1	2	13709
2	BF9A9D00-72A5-4FB9-A647-48F5800E6EE5	9	0	0	0
2	C37E240D-DFB4-4636-8E5A-493C1C33284F	20	3	3	25263
2	7E8A1336-A3EF-4269-8145-499D9F65AC85	14	0	0	0
2	C131F03F-6156-4258-8CDF-49F4E9A00637	19	3	4	27306
2	62B1CF27-D573-48A5-8ADC-4BBA0603EE32	12	2	4	26786
2	9CBEC9DF-FB5A-44C7-9F7A-4C377C07ECA7	27	3	6	23554
2	952D742A-901E-4E46-889A-4CCD8857AA7E	21	5	8	19021
2	1F1C862A-FD07-4331-BE93-4DEB4AE04A8C	12	0	0	0
2	F5D0632E-AB5C-4344-B3A2-4EB84BC4EC09	17	0	0	0
2	4F701D1D-DCF7-4D7C-B122-5082AC9C40B4	66	1	2	19207
2	9851A56D-4FED-4421-ABE7-50BD166BB367	41	7	8	21065
2	43F549C0-A7D6-4600-87D8-50BED408710B	8	0	0	0
2	BC62E0A9-5B11-4B40-903D-52DE483783DD	67	0	0	0
2	E7A852D8-810C-4505-BA4B-54D6581F23ED	8	0	0	0
2	08796DC6-D1E5-499E-9C85-56056D8F166C	5	0	0	0
2	80A4EDE5-B75C-4045-B0FA-57CE15901913	11	2	4	10068
2	0E011C68-394F-4B7C-8647-5861AC58CD54	0	0	0	0
2	46B51DD1-E10E-4325-B063-590A09BA27FF	27	5	4	5275
2	B223607C-4659-405A-9AB8-59ECF2E3A46E	21	2	4	26192
2	5337EF58-6AAA-436D-8E7A-5F87740E34EB	15	0	0	0
2	D6A44A31-6541-471E-A106-5FEA0A694E07	16	2	2	2786
2	23209DD9-EB2D-4B19-9E76-60105725B6E6	20	4	4	17944
2	64BD316B-06A1-456F-BD10-61E44DFEAF56	11	0	0	0
2	07D7BDA4-591A-4260-A506-639D63127C50	15	2	4	2786
2	479736FF-5305-4B9F-B848-64BAD9EA8F34	11	0	0	0
2	CC03A566-7553-41FB-AC93-65E01D943719	5	0	0	0
2	7CC26BC7-EFE7-4EFD-91B7-664B49B71C31	16	1	2	10439
2	41894CA3-5502-4784-A7CE-668B72FDF7B1	18	3	2	3083
2	8705A046-715E-4930-8D40-687C12CD305B	9	0	0	0
2	973590AE-0DC9-4AA2-A945-6B855FF074A3	93	0	0	0
2	ADF7F703-DC81-48DA-8AF5-6CB9AC6CF506	33	29	46	17424
2	581D6B36-063A-4B8E-BCD4-6D009A7F6365	10	0	0	0
2	1DFB4411-5334-440C-8CE5-6E871747DBE9	8	1	2	14080
2	16B46E94-0500-4309-88BB-702530747F17	30	2	4	25374
2	2EAC93E8-6E7A-418B-99CC-7062EA55E0EC	13	1	2	4681
2	D7F3A32E-DF4E-4812-92DD-737BE0DF3124	11	0	0	0
2	9C1327C9-B870-45BC-9D29-764259443171	8	0	0	0
2	5C225C7E-D6FF-4297-B03F-76B1A4168B73	18	2	4	15566
2	795523C5-E0DC-4DF3-899D-78062BE6EB0B	25	8	8	12445
2	98D75544-3E3C-4C7C-9AC5-78F83BD9F83F	35	8	10	11108
2	42E55A4A-1904-4B3E-B479-7AE41CFD2153	19	2	2	11479
2	3B8B108D-781E-477B-8836-7B111C14C2CF	39	10	8	11145
2	90F38D5C-A5FF-4C18-83BD-7C553E579FBE	13	0	0	0
2	81FF72AD-38F6-4591-B7F0-7E62CCB24D67	37	0	0	0
2	07FD1AB6-7417-42B2-9B89-819286AE3924	5	0	0	0
2	A1078A45-ACBC-479D-809F-8339E19E778D	12	1	2	13040
2	FFD91A6A-82D1-44C0-A63D-8660ACBF699A	27	1	2	12557
2	FF478D4C-9930-4509-817E-87D0F203FCCD	0	0	0	0
2	A97EBC15-58DE-4F10-9F50-89C4B6B0DF67	4	0	0	0
2	32FA5C7B-2E6F-4A9C-BFD6-8B10D71C26AE	20	2	4	13226
2	FF43F339-2BE4-4B35-B2BB-8C18313AC267	26	1	2	9808
2	8C2442D3-E93F-4E2F-8CA1-8D24C376FE44	11	2	2	11331
2	0B1CBF9B-9974-475D-B9AC-8E6A57FD60D0	8	0	0	0
2	5B5AF607-2525-4FB0-8740-907FCB7653ED	18	2	2	7467
2	453FB080-364A-4C58-92F5-922C8D37D4C5	5	0	0	0
2	DDC8DA3B-B781-45C1-BCA9-92D72FFC2909	9	0	0	0
2	015D9024-A5A5-4CDE-98EF-92F1662240C6	13	1	2	9696
2	F50FAA44-15DA-435C-AFF9-930B64C03F4D	8	0	0	0
2	3687105C-174D-4E95-9D86-9418FF9141E9	27	2	4	25560
2	66A15605-0D02-497C-B038-94E078EA7698	19	0	0	0
2	A148C732-025A-43AB-BEA4-95AB605E85C6	18	3	6	20359
2	188C26CF-CACD-4323-84CC-963E65274922	7	0	0	0
2	C516AF07-9AC4-43D3-8202-97A883AC646F	35	5	6	6427
2	67D07540-0FE3-4388-9EAE-9A3917CFEF19	16	1	2	22625
2	4562B5BF-53B8-4639-BE24-9B6300813668	8	0	0	0
2	75AC3341-2355-44D0-8FBD-9C01D3369B7F	11	1	2	22179
2	3E02AA95-AEE3-4D32-A5DE-9CC4077D8284	21	2	4	5238
2	9B26DC9B-B1EF-4760-8976-9CCC9AD636EC	36	5	4	5387
2	D4E4D730-39B3-41CB-9165-9F68FCD81FCD	10	1	2	8136
2	ABBADFAA-CF17-4341-A71C-A3EB8475B818	6	0	0	0
2	F93D7AE9-8558-4B69-A41E-A59F31491CA8	20	0	0	0
2	A937533D-1ADC-4C7C-8F66-A624D2C1FEBA	12	1	2	4012
2	94DF99CD-9612-4162-8A97-A6818E457B9A	29	20	32	12111
2	CB77728D-825B-400F-A525-A749F5F1655A	13	1	2	7950
2	15DCDB04-26D4-4E42-AAB7-A754EB7EBA33	13	2	4	16012
2	32B3E7F4-44AB-4892-B6D1-AFFD29045DB4	34	0	0	0
2	2B9FB020-122A-4BDF-AAD9-B34F6C5C2204	7	0	0	0
2	D87AFF82-4112-4159-AF73-B6832897896B	7	0	0	0
2	AF233CA3-5295-4E89-A552-B9069225A462	9	0	0	0
2	D1CCBD58-0345-467F-BF4E-B9A7B15FB43F	13	0	0	0
2	E062C203-8AA7-472D-B2D2-BB74A56D635F	6	0	0	0
2	21B47F0C-CB38-40D5-B88B-BBB2F3FEB565	10	0	0	0
2	1AE98CE9-B8D3-403F-9FA6-BC0197C0123B	12	3	4	3083
2	8BFB8609-7DF8-421F-BB7E-BF22790BD597	17	2	2	19541
2	8E95F7AB-11AA-491C-BD51-C07A9ECA5A36	16	6	4	9436
2	C1B8A9E4-86DA-40D2-8B90-C0C3896F5095	13	1	2	21510
2	BC225590-E7E9-4FE8-BB7A-C0E5A899F84A	19	0	0	0
2	7DF5E3C2-4242-475C-872E-C44AE32D0F49	12	1	2	18798
2	BE6BBAC2-7F17-4202-BEF0-C7E34FB6D9D0	6	0	0	0
2	DBFF7EE5-5ADA-4F49-8830-CB8D47304841	14	1	2	15752
2	C2603A28-4EAD-4D88-BE6C-D3E99FFC7BAE	1	0	0	0
2	2D3D1CAA-5EA9-4D8E-A751-D847D2844C32	12	2	2	3269
2	0797D8EA-436C-4CEE-A236-D8994B9553B2	8	0	0	0
2	EF5CD21F-D12D-481D-B52D-DA26FA2A0E66	41	2	4	20136
2	B6D3E262-E949-449E-A443-DADDCFB46B23	9	0	0	0
2	A544B25E-9648-4AEC-8476-DBF3FEF9C191	12	0	0	0
2	79FACEEC-11A7-40BC-89F6-DE39C1E2157C	12	1	2	6018
2	AB3C8B62-7F36-44A2-BDC0-DEDA078347B7	21	0	0	0
2	D02B94AF-7B79-4403-8215-0287C2215863	9	1	2	22588
2	41CFF885-F0E8-4A50-908D-03134F0361B4	22	5	6	12148
2	02BBD1D7-F00A-4E96-8924-046284129632	60	0	0	0
2	708AFDC1-6005-418E-95F5-07A703F43F43	17	5	10	3455
2	1708C178-3FCF-4AE2-ABAA-0E60D231D7C6	45	2	2	2972
2	CB6DF9F9-CBAA-41FA-803E-0EC784A01CA7	10	1	2	22365
2	997B427E-F0D2-40C9-A816-10C9DE847235	8	1	2	12334
2	9BC69A78-1AA3-4066-8BF4-114BE8EDEB00	5	0	0	0
2	881E90C0-AD89-4F7A-B703-1175DE9CA74F	9	1	2	14266
2	CF57C6BB-DCE4-4CCE-94DF-15F37E383902	7	0	0	0
2	28A067FC-CB9E-4807-9CF1-17EDD7855F7C	12	1	2	11405
2	9CA65CA0-7433-4F14-9431-18AF023A00C4	14	0	0	0
2	7F871EB6-29D1-48D0-8503-1958EE809F14	18	0	0	0
2	F5AAD2C4-2C0F-41BA-BA98-1B84A6315EA8	18	1	0	0
2	04549770-0778-4074-9FFB-1DE861021DD8	84	0	0	0
2	B9A4DA25-736F-4B46-91D0-1DEB25D5D342	36	6	6	25337
2	3218152E-B258-4622-9BB8-1E6CD35156A8	14	3	4	15195
2	22C5CEBC-12D1-4D59-9C28-1EA0767F2792	3	0	0	0
2	B8CCD6C4-101A-40B2-A98D-2144B9522DA9	9	0	0	0
2	4AEDA45F-CE7D-400B-9E83-237FE129AD88	12	0	0	0
2	A17B6346-2684-4BB2-9C0B-23E2D9A11E61	105	4	6	2637
2	4F3D48D9-3256-4CC6-83DE-27FAFADEA104	45	0	0	0
2	C58A31BD-C7B7-4A23-B90C-2C386782928D	18	1	2	4829
2	0C85CE44-072F-41E5-85EE-2DE06E4D800F	71	1	2	18130
2	DFFD9FCF-3B6D-4C02-B1F3-31448F1E17E8	1	0	0	0
2	F629128F-04DE-4120-9F59-3391F6AF5F71	16	2	2	4198
2	EF5EB77B-693E-4571-8CAC-35CAE5F579CF	75	1	2	26377
2	78C95CA7-9EC0-491F-A52A-36281BE84E68	9	0	0	0
2	6521AC50-CF92-4CF2-964B-3993E4000058	79	1	2	7393
2	8E87C327-3873-4604-B9EC-3C5289CF4501	10	1	2	2860
2	219B1A12-A131-4F80-ABD5-427294A873BE	68	0	0	0
2	A3591CEB-DA74-4CFA-B243-4639062B2107	59	1	2	2823
2	C42B40CB-E58D-4717-B5C2-4860104858F7	12	0	0	0
2	63C91DA3-5712-4441-B0E0-48E6DE142884	10	0	0	0
2	148D0F8A-E56A-45A7-8C54-4A83D5AA8A2E	6	0	0	0
2	313919BA-D499-41C1-BEA4-4B486444AB0E	3	0	0	0
2	07F61199-8A4C-48C6-86D9-4CBA57D32C27	20	0	0	0
2	E115F681-EA10-4639-A7DA-4EC88F8FDFB0	11	0	0	0
2	E20460A2-7D22-4B79-9818-4F45EFAA97E1	13	2	2	16792
2	B1BFC639-E7EE-4AC3-AEB6-4FE8261963E8	14	1	2	4161
2	58BFE0C6-F0E2-4A41-9C41-54FD85DEC3DE	33	1	2	20359
2	00071B4C-543B-4A92-80A3-59E37E117825	11	0	0	0
2	09005F53-34DC-432E-B87E-5AF11DAA1C96	8	0	0	0
2	3A09279C-3D2A-4349-8EB4-5BAF0883C038	10	0	0	0
2	194430FD-F161-43DD-859C-5CB904E728D0	37	2	2	5647
2	423D7127-BA41-4B31-A75A-5D47F7BE1438	64	2	2	8210
2	31C95D5E-BC97-4DA6-B406-5D9FC36093F8	14	0	0	0
2	0EE3058C-860A-4073-A1F0-6060EF878EC5	8	1	2	10551
2	6424C55B-FBD3-482E-8379-60A8127E5EFD	10	2	2	3752
2	F51B54AC-E82B-4472-94FA-61BFDE0DD4D9	68	1	2	7430
2	ADC35943-80E8-4A16-A2F7-64F960014EE4	14	0	0	0
2	924D173B-129A-49C4-87F2-65166A2494E9	15	2	4	15195
2	35383389-E502-49D1-8BF7-65FF474221CC	27	2	4	6390
2	B1CAF0ED-880E-4343-9E82-66F7610F1270	16	3	4	24854
2	0C17818B-13E5-4AD0-BC2F-6DAFAC01DFEB	59	0	0	0
2	70ABFEDC-9853-4A02-A5E6-6F12DCEEA887	15	0	0	0
2	6404C06E-183B-40BF-AE7C-6F7E9F1538BF	3	1	2	25300
2	20ABCA4E-0986-4C50-8477-72A151DBB774	11	0	0	0
2	3C651C2E-568E-4D0E-BAF2-756953315579	5	0	0	0
2	425A2329-FDD9-4B7B-8612-9D19603452A9	9	0	0	0
2	0A2B5B2B-863A-47BB-9B93-9DD32B322E83	15	2	4	20507
2	C5C27332-3ED9-4378-8D92-9FECC8A19A51	35	6	5	25486
2	A89A30A9-8B82-42D6-BC1A-A0A3F470E404	20	0	0	0
2	08D6C242-F34D-45EE-98C1-A1B3D1CED38E	10	1	2	19764
2	D557EC1C-5675-42F0-80C5-A690E00A9024	17	4	4	3715
2	9925541A-F00D-4339-9DD0-A8AB02A67808	34	7	6	5795
2	624A1CF5-B23C-467B-ADB4-AA727506508F	3	0	0	0
2	B4CC5A7B-82CD-4BE1-AF0E-AACB942E39DB	5	0	0	0
2	EFDA242D-4276-4AD1-BBAA-AC96E107C16D	19	0	0	0
2	518B408C-D887-4794-A4F0-AD8212D99FF2	35	7	8	12222
2	F1FDE75F-C66C-4F03-A50E-B069311D2BBA	11	0	0	0
2	2A909D0E-1BBF-4DD3-8248-B087B23A4428	4	0	0	0
2	BE8F3932-5ACC-42E5-A0B2-B2FEC5E75C7E	81	2	2	5721
2	286FCB6C-0511-44CB-B5B5-B3B9801129DF	13	0	0	0
2	42962D74-BD63-4B51-922F-B6005FD267B0	6	1	2	3566
2	533E6706-539C-4845-AF23-B870B2A0626F	12	1	2	14860
2	2E253E0C-7B1A-4CFA-A959-BBC42090F1E1	26	3	6	17015
2	1A97E10B-5E3B-445F-A6BC-BBD8E75C49D3	9	0	0	0
2	BC3566B3-7C4F-413B-B571-BC1CF89A5789	7	0	0	0
2	BBF88FE3-29C7-45DF-8437-BFD9642885EA	26	6	12	12631
2	9D8ED3B5-D171-4C5C-9AD5-BFE6033CF628	18	1	2	22254
2	03958BFC-5DA9-4635-AFA6-C00EBBB702B9	22	3	2	3938
2	315659CB-CA12-4E7B-8CCF-C550483EA358	8	1	2	20619
2	AFC9417A-F63A-44C0-8DC3-C60844979EC4	13	2	2	18947
2	ED50AD17-09EA-4F47-8542-CBBFEFC102E4	22	2	4	23442
2	7AB63116-07A3-410E-AADE-DF18B1917160	23	4	4	12743
2	40D04137-D52A-4052-906B-E29D88D4D2DE	13	1	2	3157
2	B41628CC-537E-4B98-8EF0-E5AC24A9F89A	10	2	2	10253
2	23BE5C1A-6171-4FF8-92DC-E72919A41AD5	18	4	4	10031
2	BA4D7D01-D659-49AE-800D-E969D5FF6A57	14	1	2	3120
2	837C9357-C524-4F04-9F78-E9B078A5CA18	7	1	2	16012
2	890A125D-BB8D-4A2A-A806-EA3D966E09E2	11	0	0	0
2	DE9CC1D3-7BC5-42C5-9B7D-EE7D7B2FC22B	3	0	0	0
2	1C15EBFB-49E4-4363-96E7-EFA07A61AAA5	49	2	4	3603
2	DC4268AF-1082-40B9-A79F-F18F06F3A124	42	14	8	13969
2	05EABAC7-29A3-4D75-8810-F49E1EA50106	69	1	2	14229
2	64623BAF-E6EB-429F-B676-F60F75C3A7D9	21	2	4	26972
2	7C307C36-CB68-4B1D-99F0-F72C90C9BA50	63	2	2	4681
2	5B403B26-63FB-4230-9F70-FDAABB918B2E	25	2	4	14526
2	1D541FD0-B462-4804-89EF-FE42AB41E047	9	0	0	0
2	65C02BBD-8D69-4836-A4C9-00589DC1487C	30	8	10	23331
2	119A15D6-1C78-46E9-AEF2-0582A20B0585	8	0	0	0
2	BC5E8030-6D3D-4BC2-9F68-05A64CE88AA4	22	4	6	24817
2	A5F6161D-DF15-4C9A-AB5F-09BD981D5A05	9	0	0	0
2	94E98284-1CC1-4EAB-B292-0D579A9FE513	11	2	2	14192
2	6C9FF2AA-C3F8-4F85-A552-1397341A4CFF	18	1	2	6724
2	E70355C4-1300-4A21-A826-18DE2991F7CC	20	2	2	2749
2	50DDD0DA-BFC0-48CE-B45B-1A534AE011BA	23	1	2	21771
2	3EE68646-BD69-4EE6-9B16-1CF867BB5747	16	1	2	10811
2	98F06B7F-8095-4566-81AD-1DA1EA77ADB9	37	5	6	3083
2	8EA83BDE-8284-49C2-81FA-1E1563EE367F	63	1	2	9548
2	7197176C-8D70-4BC3-97CE-222A7FA5D900	9	0	0	0
2	6E5D5552-6653-481A-A81E-766063D3283C	6	1	2	3789
2	02582455-17DB-45AD-8037-7CBB2F132E10	4	0	0	0
2	48D977DE-A890-4824-A3A6-7EBCA8C8B12C	3	0	0	0
2	7CCDA3DB-9239-4BDC-ADEE-7F16BEF6B736	40	4	4	7170
2	7DB3A97B-7D52-477E-8B30-82B81E95D05C	47	2	2	7021
2	EF255C7E-8628-4E6D-8670-82E76CA81140	92	2	2	2637
2	7138B041-0A31-4DE8-A037-83DEB573D202	63	1	2	16941
2	991A90CE-9A40-42ED-9A4D-84A0B9AA9641	53	0	0	0
2	10274F84-A21F-47CD-91A5-85038718C761	58	1	0	0
2	A32BF528-A229-4FC8-8A6F-8C1401558DF7	14	4	8	5312
2	478AC3D6-5AA2-4D5E-AB18-8CEBE2FE8941	13	0	0	0
2	756726DA-2882-41FE-A22A-8F39AD423B30	17	9	18	17275
2	34675E4A-9844-4672-9336-97F68AC84C10	6	0	0	0
2	15C6EF9F-B1FD-4D74-8DBF-9D66FDDEB69C	15	1	2	23405
2	33F5DEC7-3FDE-44D2-B2FE-9DA9F18D3AF3	12	1	0	0
2	B2F4AEA6-435F-4C73-8DC9-9F01F58F32DF	5	0	0	0
2	3F370525-DEE4-46DA-8B61-A09C2A59B8CE	62	7	8	27232
2	85CFF45C-3546-466A-BFD6-A2417D85BAAA	8	0	0	0
2	4F9C1CAE-0AE1-45A6-864F-A49CA30910E0	12	0	0	0
2	6E5B8E5B-D15A-42A9-95C2-A5A06A87DBDC	5	0	0	0
2	98DAD548-A7ED-4FEA-AE71-A5BE9C1E7A47	32	1	0	0
2	DC5ACE50-E7EF-497F-8334-A61A7580704C	77	1	2	2749
2	B036ECDA-642E-4F3F-A4D7-AC718F011985	15	0	0	0
2	74E3D1FD-B4FD-435D-AB63-ADD9DC52EE44	4	0	0	0
2	2326608F-D568-47D4-9F47-AE6FB64AB8B5	12	2	4	7430
2	4258DBF5-F10C-4685-97C2-AFB41A6BAF0B	74	2	2	2860
2	211E35FD-B527-4B71-9DDD-B0082079CBC8	15	0	0	0
2	AA3B071E-469A-45B5-9A9A-B1D55E63F0FA	26	0	0	0
2	ECF3561C-D71A-4FC1-98B9-B2AB49778CFB	5	0	0	0
2	A005CEC7-512D-49C5-B5D7-B4582C0C3C3A	17	2	2	15529
2	2A9FFCD3-21FC-4B0B-AA2D-B7005125C100	13	2	2	11851
2	EAF41867-6FCF-44A0-B2D5-B8174526F62C	3	0	0	0
2	20FFDFE4-6B6E-4DE5-A6D0-B9DCFF3C355D	11	1	2	18353
2	5AC0EF3B-1DD4-4A1C-BF8E-BA4B7D9A925F	8	0	0	0
2	FAF48785-11C5-4EB8-B892-BA5E371D6B21	5	0	0	0
2	8FB6DAAD-0CB2-407D-B917-BB301BE3A9C4	17	1	2	22625
2	7D78A3BC-2D7E-4A55-B911-BC89BB3F7D48	15	2	2	20916
2	B678A1C0-8F83-4E4A-92DF-BCA99447FBC8	1	0	0	0
2	4FE45489-3B18-461B-8A0B-BE0DD1343FFC	11	2	4	27343
2	F770435A-944B-4273-B02E-BED510408443	3	0	0	0
2	E2733E0E-56A0-4F9A-B691-C042F8F73C07	8	1	2	6130
2	D333E64F-F4C2-4BA7-84AF-C048B088FF31	28	1	2	22179
2	F3694E29-93F8-4B34-9C65-C09647C69C76	6	0	0	0
2	F47D1D8B-F325-4374-A1EB-C22E6FEEAFDA	9	1	2	23962
2	FBE8D6F0-C0DD-4F44-8C07-C3419E5D6DA3	8	0	0	0
2	E26E9DE5-398F-4722-80D0-C39A74DEEA72	65	1	2	16458
2	595AF43B-C207-426C-9E93-C3E81E085C86	4	0	0	0
2	C8633FEB-7223-46D9-BE48-C4615E7CFF47	14	0	0	0
2	F94E657B-9276-45AF-81C1-C8FD2AEA50F9	4	2	4	6464
2	FE1C72CC-F76D-4A7E-8107-CBDEF708BBB6	0	0	0	0
2	409548D9-080F-4658-8A06-D3AF226B1C17	9	0	0	0
2	32D600B4-D225-417E-AEF4-D3B216FCCAD0	17	0	0	0
2	870ED628-A2DD-4AD8-A43D-D3BA5963ECE5	12	0	0	0
2	C0E97F98-B6FF-49FA-8D56-D55BCC5EED97	7	0	0	0
2	BD58BC44-6942-4796-BFBC-D6010FD12668	24	3	4	25671
2	621846E9-1F77-4433-978C-D8D6A0D288BF	14	1	2	10662
2	8D5CF63D-D881-4B37-AA07-D972D83CF406	47	2	2	3492
2	A293FE19-88BC-4B24-BB65-DA15B74F49D6	17	0	0	0
2	E52D8FDA-1C8B-4C91-8985-DAE200E08CB3	9	2	2	4792
2	28FCFE1D-9021-4D7D-BF2E-DB9B2A46E98C	9	0	0	0
2	52D1074A-33B2-4F99-9A6B-DB9D772267E5	7	0	0	0
2	307D6F02-FE0B-46A8-8E55-DC8D8DDA6270	5	0	0	0
2	8CF72339-C845-4B03-B2C3-DD01B98CBD09	55	1	2	4235
2	C307325F-809A-4C6B-881E-DF96595412E3	19	2	2	13003
2	794D5058-10CC-4481-9274-E047716B4138	11	0	0	0
2	1F110281-21E0-4129-BD21-E4B00FD9438A	91	5	4	2897
2	E233EE8F-2030-40EA-A171-E80AA184CA12	8	0	0	0
2	FCDE91B8-B89A-4CD5-96DC-E8C642354DF7	81	1	2	6241
2	3C22C993-2BC4-46C4-A602-EA83B90C362F	14	1	2	16792
2	8CFFCA7B-D614-4686-BD2A-ECCC20FA0110	8	0	0	0
2	753C01E4-5FBF-4971-B881-ED00005AED28	5	0	0	0
2	DD9261E8-22D7-4128-BDCF-EE3CC34C279B	71	2	2	16681
2	B8A9FBF4-15E6-4C0C-AB61-EF067FB9E856	12	0	0	0
2	5E7D802F-30A8-4455-B759-F09EFFE1A6C8	15	1	2	2749
2	DAB89F86-C5D6-4872-B200-F1E7919CE5A6	1	0	0	0
2	3E456744-D746-404D-BDF8-F3BCA8651CA5	9	0	0	0
2	08240355-49B6-4392-983B-F79D991E92AD	19	2	4	11331
2	067F0D2A-C21C-45D0-998A-F7BAEFDD96B2	10	1	0	0
2	416781A7-239C-408D-B58D-F8131B47853E	85	0	0	0
2	5CE3FB41-00CF-4BD0-A97B-F8F8161A6CDC	8	0	0	0
2	F4F36FFF-0308-4CD5-8116-F91F198E243B	0	0	0	0
2	B08871B1-9227-472D-A495-FB265FD9EA9F	38	8	6	20767
2	24CD2FF9-5343-429C-8F05-FB64FB6AB8A4	7	1	2	10179
2	977E5052-F6C3-4F70-B0F8-FCDF05F923FA	7	0	0	0
2	613D6F9B-F62C-4733-9F36-FD8F5306F2FD	114	5	6	8544
